64,14,0,2,0.662700545901956,1.148725,1.0432776,0.99231335
64,25,0,1,1.24436120120686,1.1999385,1.069148,0.98713685
64,26,0,1,1.26199813387887,1.1941065,1.036323,0.989652
64,27,0,1,1.00894446104641,1.0268253,1.0209621,0.9916021
64,34,0,1,1.04567007332041,1.094405,1.0280595,0.99514605
65,13,0,2,0.810502715044569,0.9106549,1.049759,0.9925933
65,14,0,2,1.24348853886505,0.92602925,1.020956,0.96102795
65,15,0,2,1.23328198984054,0.89206805,1.0362355,0.97141965
65,25,0,1,2.50359908771896,1.459476,1.1298585,0.98209275
65,26,0,1,2.59071826919737,1.5470895,1.192497,0.9514836
65,27,0,1,1.65890794363806,1.0271323,1.0857925,0.94894335
65,37,0,1,1.16037728590681,0.99265115,1.074554,0.9908736
65,38,0,1,1.33034256863054,1.0605895,1.0376765,0.98976105
65,39,0,1,1.09490175195428,0.88023875,1.020185,0.9883414
65,49,0,2,1.42196537656607,1.0984755,1.0561595,0.9430659
65,50,0,1,1.18661629794157,1.10428995,1.0731335,0.9389139
65,141,0,2,1.45885816407426,1.2089895,1.04516765,0.9543436
65,142,0,2,1.98956150986641,1.3593805,1.1253175,0.92599805
65,143,0,2,2.37247484361481,1.2392065,1.097194,0.93748345
65,153,0,1,0.965769059914912,1.0282945,0.964464,0.9871952
65,154,0,1,1.03813799922808,1.01997045,1.0038901,0.9974848
67,13,0,2,0.816144086079883,1.2279635,1.0858495,0.94593815
67,14,1,0,0.709602570322477,1.1532775,1.025421,0.97153965
67,15,0,2,0.849548449465921,1.0068501,1.0252525,0.99414615
67,16,0,2,1.00608691349219,0.92795515,1.00356185,0.9986026
67,25,1,0,3.00405229559107,1.253408,1.0042167,0.9969879
67,26,0,1,1.97696290317809,1.2752435,1.0728735,0.98885825
67,27,1,0,1.92397683764486,1.306876,1.0504995,0.97656825
67,37,1,0,1.26674243046327,1.371226,1.086758,0.99802215
67,38,1,0,1.34102848485109,1.2071115,1.0963485,1.008018
67,121,0,2,0.620861090714905,0.9911726,1.048189,0.9827561
67,122,0,2,0.820961437193664,0.9915249,1.031071,0.99361475
67,123,0,2,1.30639436745831,1.001479,1.0472125,0.9957408
67,133,0,1,1.41207404307415,0.8762322,1.0297925,1.0063839
67,134,0,1,1.31920290870187,0.9858217,0.9972867,1.0135705
69,13,0,1,4.1986737860314,1.375875,1.167862,1.0082005
69,14,0,1,2.53110586264479,1.151005,1.0725075,1.038584
69,15,0,1,2.06127992729719,1.110749,1.01968495,1.007661
69,49,0,1,0.737978234050223,0.91414595,0.9770401,0.9992477
69,50,0,1,1.17409138412334,0.97140025,1.0289365,1.0123695
