55,26,2,1,0.6340035019606,0.20598988227979,0.80682447996978,1,-10.3,-22.8553040386594,12.5553040386594,0,-34.7128635052582,1,1,1,0,0,0
55,27,2,1,0.659165087260266,0.0349389488707807,0.636169217001804,1,-10.3,-23.8593208275929,13.5593208275929,0,-35.4109601535963,1,1,1,0,0,0
56,1,1,2,0.0990477135291889,0.242477942924654,-0.0143477670038838,NaN,NaN,3.04429651609824,NaN,0,-5.84435436583769,NaN,NaN,NaN,NaN,NaN,NaN
56,2,1,2,0.0876776834140802,0.410870148797912,-0.0242358206564093,NaN,NaN,2.62044095140016,NaN,0,-6.02442912756204,NaN,NaN,NaN,NaN,NaN,NaN
56,3,1,2,0.0791737159680259,0.588521331905712,-0.038819213204962,NaN,NaN,2.03364497574746,NaN,0,-6.34912685027937,NaN,NaN,NaN,NaN,NaN,NaN
56,4,1,2,0.0700922736102488,0.759193920971454,-0.0350953325539801,NaN,NaN,1.41742884829112,NaN,0,-6.74397005267999,NaN,NaN,NaN,NaN,NaN,NaN
56,13,1,1,0.33490027449953,0.620564284862087,0.340678856614917,NaN,NaN,-12.0363567534776,NaN,0,-21.2142459088273,NaN,NaN,NaN,NaN,NaN,NaN
56,14,1,1,0.352715422512594,0.701432183260677,0.265572576784835,NaN,NaN,-12.9428799983103,NaN,0,-21.8962307799762,NaN,NaN,NaN,NaN,NaN,NaN
56,25,1,1,0.61483610634889,0.465600127765846,0.514088890583855,NaN,NaN,-25.0131082708507,NaN,0,-34.8846745133456,NaN,NaN,NaN,NaN,NaN,NaN
56,26,1,1,0.647468837128767,0.620778884125719,0.374517185034127,NaN,NaN,-26.7049778495076,NaN,0,-36.1525929243116,NaN,NaN,NaN,NaN,NaN,NaN
57,1,2,2,-0.00642834809892463,0.800351629488046,0.524186023848266,NaN,-9.3,8.9382356276171,-18.2382356276171,0,-3.6118653334236,NaN,NaN,NaN,NaN,NaN,NaN
57,2,2,2,-0.00741033601751452,0.610264728181087,0.429708522138065,NaN,-9.3,7.45709506895447,-16.7570950689545,0,-4.5126358106983,NaN,NaN,NaN,NaN,NaN,NaN
57,3,2,2,-0.00529543074311344,0.438044784250766,0.343543871562744,NaN,-9.3,5.98408282402741,-15.2840828240274,0,-5.44225398495348,NaN,NaN,NaN,NaN,NaN,NaN
57,13,2,1,0.219994343622364,0.501628267325757,1.00229544888877,0,-9.3,-5.59596883244007,-3.70403116755993,0,-17.2583285767673,0,0,0,0,0,0
57,14,2,1,0.21775977469187,0.422028275158131,0.895603059842558,0,-9.3,-5.90888033447167,-3.39111966552833,0,-17.2020594761192,0,0,0,0,0,0
57,25,2,1,0.579576304056764,0.378552109558654,0.997016935365634,1,-9.3,-22.6894848757687,13.3894848757687,0,-32.1202809104796,1,1,1,0,0,0
57,26,2,1,0.57592577250596,0.238068646740263,0.737319387973614,1,-9.3,-23.0136860986138,13.7136860986138,0,-31.646551434969,1,1,1,0,0,0
58,1,1,2,0.0773724399623526,0.190385380175217,0.252320915055498,NaN,-14.8,0.352167029558524,-15.1521670295585,0,-6.75969769258074,NaN,NaN,NaN,NaN,NaN,NaN
58,2,1,2,0.0638686761120409,0.393772069739319,0.160630165136049,NaN,-14.8,0.479199328049499,-15.2791993280495,0,-6.60302306479912,NaN,NaN,NaN,NaN,NaN,NaN
58,3,1,2,0.0493929010840427,0.590460934801551,0.069784362126376,NaN,-14.8,0.675192957252525,-15.4751929572525,0,-6.38236132830252,NaN,NaN,NaN,NaN,NaN,NaN
